Date,Month,Year,Channel,Location,Format,Ad_Name,Full_Ad_Name,Purchases,Revenue,Impressions,Ad_Clicks,Spend,Leads
2023-02-23,February,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,2,0,0,
2023-02-23,February,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,214,62,76.665333,
2023-02-23,February,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,61,7,4.004,
2023-02-23,February,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,749.6,118,42,39.398667,1
2023-02-23,February,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1703.46,126,28,68.848,2
2023-02-24,February,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,18,3,10.677333,
2023-02-24,February,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,0,0,0,
2023-02-24,February,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,71,10,16.882667,
2023-02-24,February,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,80,18,10.070667,
2023-02-24,February,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,0,173,86,53.733333,0
2023-02-24,February,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,289,202,41,110.413333,1
2023-02-25,February,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,2,0,0,
2023-02-25,February,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,8,1,1.612,
2023-02-25,February,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,8,2,1.022667,
2023-02-25,February,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,77,13,4.073333,
2023-02-25,February,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,5466.792554,189,77,68.293333,1
2023-02-25,February,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,440.3,138,22,80.374667,1
2023-02-26,February,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,26,4,1.612,
2023-02-26,February,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,2,0,0,
2023-02-26,February,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,71,12,18.72,
2023-02-26,February,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,241.174802,124,29,81.102667,0
2023-02-26,February,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,260.1,140,33,50.197333,1
2023-02-26,February,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,2,2214.9,204,83,64.549333,2
2023-02-27,February,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,1,0,0,
2023-02-27,February,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,6,1,2.184,
2023-02-27,February,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,18,2,1.993333,
2023-02-27,February,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,466.760923,170,76,52.866667,1
2023-02-27,February,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,1,149.379599,87,19,21.32,1
2023-02-27,February,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,295.456102,189,40,131.092,1
2023-02-28,February,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,36,9,20.245333,
2023-02-28,February,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,,,129,47,23.14,
2023-02-28,February,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,1,647.1,4,6,24.613333,1
2023-02-28,February,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,220.15,109,36,57.373333,1
2023-02-28,February,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,1,422.4,70,14,11.024,1
2023-02-28,February,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,1431.40082,156,35,79.456,3
2023-03-01,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,8,0,0,
2023-03-01,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,,,214,80,49.192,
2023-03-01,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,12,6,3.709333,
2023-03-01,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,56,11,9.568,
2023-03-01,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,60,16,12.324,
2023-03-01,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,2084.4,195,48,83.702667,1
2023-03-02,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,51,16,17.16,
2023-03-02,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,,,129,40,32.326667,
2023-03-02,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,4,2,2.010667,
2023-03-02,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,45,8,2.010667,
2023-03-02,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,372.3,195,47,54.773334,1
2023-03-02,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,4139.7,134,30,43.298667,2
2023-03-03,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,6,2,1.074667,
2023-03-03,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,7,1,1.594667,
2023-03-03,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,52,18,24.96,
2023-03-03,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,2328.3,193,77,44.997333,1
2023-03-03,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,907.76,134,27,49.642667,1
2023-03-03,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,2,2130.96,96,23,36.174667,2
2023-03-04,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,4,1,0.034667,
2023-03-04,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,,,143,55,41.409333,
2023-03-04,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,16,8,5.928,
2023-03-04,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,8,0,0,
2023-03-04,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,58,10,3.830667,
2023-03-04,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,2443.1,107,27,71.292,2
2023-03-05,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,19,2,0.658667,
2023-03-05,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,27,13,27.82,
2023-03-05,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,120,37,42.466667,
2023-03-05,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,71,17,10.764,
2023-03-05,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,2,1408.86,200,81,46.28,2
2023-03-05,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,2507.208302,106,25,61.238667,2
2023-03-06,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,8,2,0.849333,
2023-03-06,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,17,7,16.917333,
2023-03-06,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,106,25,12.861333,
2023-03-06,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,0,20,7,3.882667,0
2023-03-06,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,491.3,184,71,41.08,1
2023-03-06,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,5448.215078,192,45,98.730667,4
2023-03-07,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,28,8,5.858667,
2023-03-07,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,13,3,8.892,
2023-03-07,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,43,5,3.865333,
2023-03-07,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,0,139,31,49.677333,0
2023-03-07,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,202.02,115,47,36.746667,1
2023-03-07,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,3,1846.28,113,47,47.926667,3
2023-03-08,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,12,3,0.641333,
2023-03-08,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,,,179,76,48.412,
2023-03-08,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,5,3,9.065333,
2023-03-08,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,56,11,8.077333,
2023-03-08,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,96,18,10.122667,
2023-03-08,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,8,3604.585534,198,46,88.296,8
2023-03-09,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,16,6,19.049333,
2023-03-09,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,1,438,50,11,8.406667,1
2023-03-09,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,658.32553,109,33,32.361333,1
2023-03-09,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,1,262.65,49,8,4.16,1
2023-03-09,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,657.630794,98,28,52.728,1
2023-03-09,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,4,1928.770135,222,67,148.754667,4
2023-03-10,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,7,0,0,
2023-03-10,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,16,7,16.692,
2023-03-10,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,50,8,5.928,
2023-03-10,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,198.028007,62,19,25.844,0
2023-03-10,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,963.621728,157,89,58.725333,1
2023-03-10,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,593.3,120,30,66.092,1
2023-03-11,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,1,0,0,
2023-03-11,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,16,5,21.649333,
2023-03-11,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,8,3,3.12,
2023-03-11,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,30,9,11.422667,
2023-03-11,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,284.924429,124,49,24.665333,1
2023-03-11,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,731.64,95,24,77.064,1
2023-03-12,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,8,3,6.188,
2023-03-12,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,27,8,21.025333,
2023-03-12,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,786.756896,82,30,36.278667,1
2023-03-12,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,2,1852.5,133,68,35.152,2
2023-03-12,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,2,0,39,10,17.368,2
2023-03-12,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,4662.136794,73,29,61.533333,3
2023-03-13,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,30,14,28.218667,
2023-03-13,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,32,6,6.101333,
2023-03-13,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,0,0,3,0,0,0
2023-03-13,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,0,9,4,6.326667,0
2023-03-13,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,2061.72,163,44,90.948,3
2023-03-13,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,4,1743.988946,179,74,51.601333,4
2023-03-14,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,22,8,10.781333,
2023-03-14,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,,,91,42,29.068,
2023-03-14,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,18,9,11.318667,
2023-03-14,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,122,44,60.961333,
2023-03-14,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,1,399,31,6,4.541333,1
2023-03-14,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,1223,143,35,37.821333,1
2023-03-15,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,10,1,0.086667,
2023-03-15,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,23,7,17.732,
2023-03-15,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,44,12,10.14,
2023-03-15,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,251.1,69,26,20.921333,1
2023-03-15,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,278.1,122,37,67.894667,1
2023-03-15,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,2,1354.7,217,105,52.849333,2
2023-03-16,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,19,12,31.564,
2023-03-16,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,147,56,44.061333,
2023-03-16,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,0,14,5,1.404,0
2023-03-16,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,1,323.38,20,7,5.078667,1
2023-03-16,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,341.1,86,49,31.997333,1
2023-03-16,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,233.1,77,26,38.376,1
2023-03-17,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,8,2,0.208,
2023-03-17,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,19,9,25.653333,
2023-03-17,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,55,16,4.732,
2023-03-17,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,237.15,204,92,54.842667,1
2023-03-17,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,2,564.57,70,23,30.056,2
2023-03-17,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,4343.04,131,30,41.617333,3
2023-03-18,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,0,0,0,
2023-03-18,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,69,7,2.86,
2023-03-18,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,0,12,4,10.192,0
2023-03-18,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,533.669718,144,62,53.3,1
2023-03-18,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,1286.129849,83,20,52.433333,1
2023-03-18,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,3,2522.740434,29,22,42.068,3
2023-03-19,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,25,5,4.454667,
2023-03-19,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,57,14,5.269333,
2023-03-19,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,0,0,24,3,12.012,0
2023-03-19,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,341.1,149,70,64.202667,1
2023-03-19,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,1309.7,78,20,27.958667,3
2023-03-19,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,4,1436.769486,106,43,62.538667,4
2023-03-20,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,2,2,2.34,
2023-03-20,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,29,11,18.304,
2023-03-20,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,,,10,5,4.714667,
2023-03-20,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,,,83,23,8.146667,
2023-03-20,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,2,1787.4,204,98,61.585333,2
2023-03-20,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1591.302025,183,48,87.394667,2
2023-03-21,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,13,2,0.312,
2023-03-21,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,,,100,49,33.730667,
2023-03-21,March,2023,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,,,31,14,28.478667,
2023-03-21,March,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,113.140708,132,25,44.581333,0
2023-03-21,March,2023,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,1,321.437975,25,7,5.408,1
2023-03-21,March,2023,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,2,543.744645,96,35,28.045333,2
2023-03-22,March,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,22,1,0.225333,
