Year_Month,Date,Month,Year,Channel,Location,Format,Ad_Name,Full_Ad_Name,Purchases,Revenue,Impressions,Ad_Clicks,Spend,Leads
2022-09,2022-09-18,September,2022,Social Display Retargeting,West Coast,Carousel,Stay Local _ Ad 1,Annual 2022 _ Social Display Retargeting _ West Coast _ Both Device _ Carousel _ Stay Local _ Ad 1,,,1817,12,49.200067,
2022-09,2022-09-19,September,2022,Social Display Retargeting,West Coast,Carousel,Stay Local _ Ad 1,Annual 2022 _ Social Display Retargeting _ West Coast _ Both Device _ Carousel _ Stay Local _ Ad 1,,,2402,16,46.667299,
2022-09,2022-09-29,September,2022,Social Display Retargeting,West Coast,Carousel,Stay Local _ Ad 1,Annual 2022 _ Social Display Retargeting _ West Coast _ Both Device _ Carousel _ Stay Local _ Ad 1,,,2890,10,56.763942,
2022-09,2022-09-21,September,2022,Social Display Retargeting,West Coast,Carousel,Stay Local _ Ad 1,Annual 2022 _ Social Display Retargeting _ West Coast _ Both Device _ Carousel _ Stay Local _ Ad 1,,,1333,8,13.241338,
2022-09,2022-09-30,September,2022,Social Display Retargeting,West Coast,Carousel,Stay Local _ Ad 1,Annual 2022 _ Social Display Retargeting _ West Coast _ Both Device _ Carousel _ Stay Local _ Ad 1,,,2643,5,55.875954,
2022-09,2022-09-14,September,2022,Social Display Retargeting,West Coast,Carousel,Stay Local _ Ad 1,Annual 2022 _ Social Display Retargeting _ West Coast _ Both Device _ Carousel _ Stay Local _ Ad 1,,,0,0,0,
2022-09,2022-09-25,September,2022,Social Display Retargeting,West Coast,Carousel,Stay Local _ Ad 1,Annual 2022 _ Social Display Retargeting _ West Coast _ Both Device _ Carousel _ Stay Local _ Ad 1,,,1167,2,61.23736,
2022-09,2022-09-28,September,2022,Social Display Retargeting,West Coast,Carousel,Stay Local _ Ad 1,Annual 2022 _ Social Display Retargeting _ West Coast _ Both Device _ Carousel _ Stay Local _ Ad 1,,,2732,14,52.785341,
2022-09,2022-09-09,September,2022,Travel Ads,,,Travel Ads,,0,0,1739,38,78.487179,
2022-09,2022-09-20,September,2022,Travel Ads,,,Travel Ads,,0,0,2276,26,77.358974,
2022-09,2022-09-13,September,2022,Travel Ads,,,Travel Ads,,0,0,2672,44,124.871795,
2022-09,2022-09-27,September,2022,Travel Ads,,,Travel Ads,,0,0,3191,56,161.230769,
2022-09,2022-09-19,September,2022,Travel Ads,,,Travel Ads,,0,0,2015,27,80.205128,
2022-09,2022-09-21,September,2022,Travel Ads,,,Travel Ads,,0,0,2519,45,130.384615,
2022-09,2022-09-07,September,2022,Travel Ads,,,Travel Ads,,0,0,1779,25,48.897436,
2022-09,2022-09-06,September,2022,Travel Ads,,,Travel Ads,,0,0,1784,36,87.717949,
2022-09,2022-09-17,September,2022,Travel Ads,,,Travel Ads,,0,0,2453,45,132.948718,
2022-09,2022-09-06,September,2022,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,0,85.607055,18,2,9.88,
2022-09,2022-09-20,September,2022,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,0,279.507182,11,4,5.494667,
2022-09,2022-09-18,September,2022,Google Search,USA,Text,Brand,WR _ 2023 _ Google Search _ USA _ Both Device _ Brand,0,239.406977,9,1,7.852,
2022-09,2022-09-12,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,0,12,1,0.294667,
2022-09,2022-09-06,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,0,103,18,28.6,
2022-09,2022-09-28,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,293.193529,40,5,7.470667,
2022-09,2022-09-19,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,0,21,3,0.433333,
2022-09,2022-09-01,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,11.10518,204,45,79.473333,
2022-09,2022-09-30,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,0,0.248542,70,6,3.64,
2022-09,2022-09-17,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,74.609578,385,26,24.751631,
2022-09,2022-09-11,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,0,222,15,4.386346,
2022-09,2022-09-22,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,0,92,7,2.09496,
2022-09,2022-09-30,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,0,385,24,10.786417,
2022-09,2022-09-26,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,49.940082,468,14,17.846223,
2022-09,2022-09-20,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,279.385841,401,32,21.11967,
2022-09,2022-09-27,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,95.863907,420,22,35.113789,
2022-09,2022-09-19,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,0,349,35,17.054714,
2022-09,2022-09-28,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,60.866582,559,23,38.93826,
2022-09,2022-09-18,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,0,0,291,35,33.462716,
2022-09,2022-09-11,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,22.173872,225,77,66.750667,
2022-09,2022-09-22,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,0,0,13,5,3.276,
2022-09,2022-09-19,September,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,89.382034,77,10,17.94,
2022-09,2022-09-30,September,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,140.677013,91,14,12.982667,
2022-09,2022-09-25,September,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,87.118709,80,13,13.225333,
2022-09,2022-09-18,September,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,43.152104,71,21,22.862667,
2022-09,2022-09-15,September,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,32.542508,35,6,2.686667,
2022-09,2022-09-29,September,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,0,33,5,6.968,
2022-09,2022-09-05,September,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,0,0,47,9,9.464,
2022-09,2022-09-17,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,75.200311,55,11,26.468,
2022-09,2022-09-22,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,0,13,0,0,
2022-09,2022-09-27,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,272.318647,179,28,71.898667,
2022-09,2022-09-19,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,89.564211,209,33,125.250667,
2022-09,2022-09-02,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,0,139,33,77.012,
2022-09,2022-09-13,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,0,55.83913,163,31,69.524,
2022-09,2022-09-11,September,2022,Travel Ads,,,Travel Ads,,1,357.839688,1514,28,46,
2022-09,2022-09-26,September,2022,Travel Ads,,,Travel Ads,,1,381.194688,3294,76,205.128205,
2022-09,2022-09-15,September,2022,Travel Ads,,,Travel Ads,,1,367.7115,2287,41,116.794872,
2022-09,2022-09-18,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,303.97181,134,19,43.870667,
2022-09,2022-09-15,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,952.2,151,34,58.621333,
2022-09,2022-09-29,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,890.557898,156,32,34.042667,
2022-09,2022-09-11,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,418.4,119,15,22.914667,
2022-09,2022-09-22,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,1,359.2,127,25,51.688,
2022-09,2022-09-25,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,1,817.2,353,17,16.62734,
2022-09,2022-09-14,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,1,2193.49,271,17,6.235973,
2022-09,2022-09-02,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,1,465.95,758,29,42.823974,
2022-09,2022-09-06,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,1,1291.68,344,31,24.731001,
2022-09,2022-09-24,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,1,431.1,398,25,10.788936,
2022-09,2022-09-29,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,1,1607,516,24,20.686983,
2022-09,2022-09-03,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,1,228.858634,604,36,62.522916,
2022-09,2022-09-30,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,1052.1,264,79,55.934667,
2022-09,2022-09-12,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,746.3,225,78,49.798667,
2022-09,2022-09-18,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,220.472056,224,57,45.916,
2022-09,2022-09-02,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,629.641366,196,75,52.78,
2022-09,2022-09-03,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,324,154,62,43.177333,
2022-09,2022-09-21,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,395.1,211,77,53.525333,
2022-09,2022-09-06,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,256.812945,120,49,49.694667,
2022-09,2022-09-17,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,390.15,143,55,35.932,
2022-09,2022-09-05,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,1240.2,202,88,51.74,
2022-09,2022-09-27,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,1,220.514562,128,33,28.097333,
2022-09,2022-09-27,September,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,1,487.585364,110,8,31.044,
2022-09,2022-09-21,September,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,1,428.568494,91,12,4.576,
2022-09,2022-09-12,September,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,1,484.2,120,15,21.233333,
2022-09,2022-09-13,September,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,1,1184.772683,61,9,31.546667,
2022-09,2022-09-20,September,2022,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,1,1057.9,61,12,14.490667,
2022-09,2022-09-15,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,413.1,108,20,54.166667,
2022-09,2022-09-28,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,418.550723,211,44,120.622667,
2022-09,2022-09-29,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,267.141593,97,21,47.944,
2022-09,2022-09-11,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,935.557996,148,18,53.646667,
2022-09,2022-09-09,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,603.377478,115,22,56.194667,
2022-09,2022-09-03,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,1311.3,95,19,42.172,
2022-09,2022-09-04,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,390.15,100,19,54.548,
2022-09,2022-09-05,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,1553.4,138,22,49.209333,
2022-09,2022-09-24,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,1,389.95,108,20,86.06,
2022-09,2022-09-01,September,2022,Travel Ads,,,Travel Ads,,2,771.817875,1460,21,23.923077,
2022-09,2022-09-28,September,2022,Travel Ads,,,Travel Ads,,2,504.846438,2261,23,31.102564,
2022-09,2022-09-04,September,2022,Travel Ads,,,Travel Ads,,2,810.332,1965,49,107.153846,
2022-09,2022-09-29,September,2022,Travel Ads,,,Travel Ads,,2,697.957688,1829,31,49,
2022-09,2022-09-14,September,2022,Travel Ads,,,Travel Ads,,2,731.617,2419,39,130.897436,
2022-09,2022-09-10,September,2022,Travel Ads,,,Travel Ads,,2,376.49125,1221,19,37.025641,
2022-09,2022-09-16,September,2022,Travel Ads,,,Travel Ads,,2,557.589813,2489,32,101.461538,
2022-09,2022-09-30,September,2022,Travel Ads,,,Travel Ads,,2,664.32,1397,25,38.205128,
2022-09,2022-09-09,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,2,1517.522522,35,15,35.932,
2022-09,2022-09-08,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,2,1119.92,140,32,75.590667,
2022-09,2022-09-21,September,2022,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,2,1424.6,254,21,32.305735,
2022-09,2022-09-16,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,2,1098.15,182,62,30.350667,
2022-09,2022-09-23,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,594.161618,182,42,110.916,
2022-09,2022-09-26,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,2,1293.624678,204,48,140.521333,
2022-09,2022-09-02,September,2022,Travel Ads,,,Travel Ads,,3,1071.853938,1274,18,21.25641,
2022-09,2022-09-05,September,2022,Travel Ads,,,Travel Ads,,3,1379.469563,2080,51,106.25641,
2022-09,2022-09-13,September,2022,Google Search,CAN,Text,AB/BC Generic,WR _ 2024 _ Google Search _ Canada _ Both Device _ AB/BC Generic,3,2114.65,119,24,45.517333,
2022-09,2022-09-04,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,3,1079.52,229,78,73.181333,
2022-09,2022-09-09,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,3,974.34,193,70,44.633333,
2022-09,2022-09-23,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,3,966.962304,221,92,67.669333,
2022-09,2022-09-16,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,3,2931.4,142,29,77.878667,
2022-09,2022-09-20,September,2022,Social Display Retargeting,West Coast,Carousel,Stay Local _ Ad 1,Annual 2022 _ Social Display Retargeting _ West Coast _ Both Device _ Carousel _ Stay Local _ Ad 1,3,834.3,2773,10,50.359404,
2022-09,2022-09-25,September,2022,Travel Ads,,,Travel Ads,,4,1380.702188,2612,70,173.230769,
2022-09,2022-09-23,September,2022,Travel Ads,,,Travel Ads,,4,1509.457438,3301,69,167.717949,
2022-09,2022-09-12,September,2022,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,2763.130327,263,49,99.84,
2022-09,2022-09-18,September,2022,Travel Ads,,,Travel Ads,,5,1904.848938,2421,52,161.538462,
2022-09,2022-09-03,September,2022,Travel Ads,,,Travel Ads,,5,1461.9365,1921,39,84.641026,
2022-09,2022-09-12,September,2022,Travel Ads,,,Travel Ads,,7,2806.6655,2155,32,71.769231,
2022-09,2022-09-22,September,2022,Travel Ads,,,Travel Ads,,7,1856.311625,3442,56,151.846154,
2022-09,2022-09-08,September,2022,Travel Ads,,,Travel Ads,,8,2793.063375,2010,38,83.461538,
2022-09,2022-09-24,September,2022,Travel Ads,,,Travel Ads,,10,3471.46125,2440,76,205.128205,
2023-04,2023-04-15,April,2023,Travel Ads,,,Travel Ads,,3,1205.2045,1696,48,72.205128,
2023-04,2023-04-28,April,2023,Travel Ads,,,Travel Ads,,2,827.642813,2569,43,86.102564,
2023-04,2023-04-14,April,2023,Travel Ads,,,Travel Ads,,13,4272.808063,2677,47,72.410256,
2023-04,2023-04-22,April,2023,Travel Ads,,,Travel Ads,,7,2105.031562,1929,41,62.974359,
2023-04,2023-04-08,April,2023,Travel Ads,,,Travel Ads,,17,6607.183563,3428,68,95.871795,
2023-04,2023-04-11,April,2023,Travel Ads,,,Travel Ads,,5,1432.65625,3352,75,109.230769,
2023-04,2023-04-10,April,2023,Travel Ads,,,Travel Ads,,9,3049.438563,3683,77,111.512821,
2023-04,2023-04-21,April,2023,Travel Ads,,,Travel Ads,,2,626.530313,1614,20,30.794872,
2023-04,2023-04-29,April,2023,Travel Ads,,,Travel Ads,,1,306.977688,2254,34,61.333333,
2023-04,2023-04-01,April,2023,Travel Ads,,,Travel Ads,,6,1479.550063,3985,103,144.564103,
